run,config,refit_idx,step_idx,loss,grad_norm,learning_rate,epoch
v2,G2_C2.2__amprion,5,15,0.3043,2.0865375995635986,3.333333333333334e-08,1.0
v2,G2_C2.2__amprion,6,16,0.347,3.115400791168213,6.700000000000001e-06,0.33
v2,G2_C2.2__amprion,6,17,0.3311,1.0053343772888184,3.366666666666667e-06,0.67
v2,G2_C2.2__amprion,6,18,0.3433,1.032123327255249,3.333333333333334e-08,1.0
v2,G2_C2.2__amprion,7,19,0.3421,0.44650447368621826,6.700000000000001e-06,0.33
v2,G2_C2.2__amprion,7,20,0.3285,4.383625507354736,3.366666666666667e-06,0.67
v2,G2_C2.2__amprion,7,21,0.3486,0.6930260062217712,3.333333333333334e-08,1.0
v2,G2_C2.2__amprion,8,22,0.3639,1.4700905084609985,6.700000000000001e-06,0.33
v2,G2_C2.2__amprion,8,23,0.2945,1.2940900325775146,3.366666666666667e-06,0.67
v2,G2_C2.2__amprion,8,24,0.2989,0.5537937879562378,3.333333333333334e-08,1.0
v2,G2_C2.2__amprion,9,25,0.3367,0.6608796715736389,6.700000000000001e-06,0.33
v2,G2_C2.2__amprion,9,26,0.2795,0.5845825672149658,3.366666666666667e-06,0.67
v2,G2_C2.2__amprion,9,27,0.2957,1.0066059827804565,3.333333333333334e-08,1.0
v2,G2_C2.2__amprion,10,28,0.3794,2.1501059532165527,6.700000000000001e-06,0.33
v2,G2_C2.2__amprion,10,29,0.3939,0.6245329976081848,3.366666666666667e-06,0.67
v2,G2_C2.2__amprion,10,30,0.2938,0.8642476797103882,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,1,1,0.2124,0.4654327630996704,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,1,2,0.1924,0.564918577671051,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,1,3,0.2018,0.3506409227848053,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,2,4,0.1986,1.5159051418304443,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,2,5,0.2038,1.3944915533065796,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,2,6,0.2388,0.24632714688777924,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,3,7,0.2255,0.8061648607254028,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,3,8,0.1952,2.880014419555664,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,3,9,0.2154,0.9853035807609558,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,4,10,0.2226,0.5650845766067505,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,4,11,0.2418,1.0021693706512451,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,4,12,0.2286,1.4338493347167969,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,5,13,0.2573,1.0027211904525757,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,5,14,0.2233,0.7754673957824707,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,5,15,0.2214,2.5182383060455322,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,6,16,0.2205,2.746212959289551,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,6,17,0.2333,0.5161287784576416,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,6,18,0.2749,3.9388649463653564,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,7,19,0.2569,0.45328742265701294,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,7,20,0.2553,0.9201394319534302,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,7,21,0.2647,0.48965343832969666,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,8,22,0.3019,2.160099983215332,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,8,23,0.3446,0.5246384739875793,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,8,24,0.2711,0.9093235731124878,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,9,25,0.2932,0.6740144491195679,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,9,26,0.2752,1.0427206754684448,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,9,27,0.2591,0.495132714509964,3.333333333333334e-08,1.0
v2,G2_C2.2__lu,10,28,0.3298,2.94916033744812,6.700000000000001e-06,0.33
v2,G2_C2.2__lu,10,29,0.3747,0.6104622483253479,3.366666666666667e-06,0.67
v2,G2_C2.2__lu,10,30,0.2794,1.1394420862197876,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,1,1,0.2401,0.43832239508628845,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,1,2,0.221,0.6750520467758179,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,1,3,0.2255,1.137500286102295,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,2,4,0.2606,1.48629891872406,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,2,5,0.2697,1.371622085571289,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,2,6,0.2634,0.7707324028015137,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,3,7,0.2475,0.44827839732170105,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,3,8,0.2291,1.948907494544983,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,3,9,0.2619,1.3461862802505493,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,4,10,0.2242,0.9897378087043762,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,4,11,0.2549,0.4365520477294922,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,4,12,0.2524,1.7265338897705078,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,5,13,0.2422,0.36996540427207947,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,5,14,0.2417,0.46198421716690063,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,5,15,0.2278,0.8627542853355408,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,6,16,0.2435,3.686635732650757,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,6,17,0.2386,0.5802369117736816,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,6,18,0.2611,8.377963066101074,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,7,19,0.2412,0.421539843082428,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,7,20,0.2624,5.450132369995117,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,7,21,0.2886,0.671295702457428,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,8,22,0.2926,0.6829550266265869,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,8,23,0.2417,0.6365362405776978,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,8,24,0.2239,0.2507183253765106,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,9,25,0.268,0.644010603427887,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,9,26,0.2047,0.7458587884902954,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,9,27,0.2221,1.2105728387832642,3.333333333333334e-08,1.0
v2,G2_C2.2__tennet,10,28,0.3444,3.0222465991973877,6.700000000000001e-06,0.33
v2,G2_C2.2__tennet,10,29,0.3194,0.9783304333686829,3.366666666666667e-06,0.67
v2,G2_C2.2__tennet,10,30,0.229,0.6829731464385986,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,1,1,0.2426,0.48819395899772644,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,1,2,0.1981,1.3426733016967773,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,1,3,0.2341,0.6515316367149353,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,2,4,0.2768,1.5753265619277954,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,2,5,0.2894,0.8251517415046692,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,2,6,0.2771,0.38259172439575195,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,3,7,0.2548,1.4812849760055542,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,3,8,0.2256,1.3320955038070679,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,3,9,0.2499,1.238110065460205,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,4,10,0.236,0.505046010017395,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,4,11,0.2493,0.6574897170066833,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,4,12,0.2256,1.0968214273452759,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,5,13,0.2613,0.36422455310821533,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,5,14,0.2267,0.23530472815036774,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,5,15,0.2358,0.7253313064575195,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,6,16,0.2292,2.837912082672119,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,6,17,0.2361,0.4555903673171997,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,6,18,0.2615,2.8025896549224854,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,7,19,0.2318,1.3872255086898804,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,7,20,0.2638,4.965635776519775,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,7,21,0.2998,1.2998816967010498,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,8,22,0.2786,1.9860115051269531,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,8,23,0.2464,0.7610821723937988,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,8,24,0.2234,1.1518604755401611,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,9,25,0.283,0.44633948802948,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,9,26,0.1959,0.5383949875831604,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,9,27,0.228,0.9562230706214905,3.333333333333334e-08,1.0
v2,G2_C2.2__transnetbw,10,28,0.3203,2.868170976638794,6.700000000000001e-06,0.33
v2,G2_C2.2__transnetbw,10,29,0.3471,0.37781232595443726,3.366666666666667e-06,0.67
v2,G2_C2.2__transnetbw,10,30,0.2401,0.9461222290992737,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,1,1,0.1097,0.8202509880065918,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,1,2,0.1116,0.3722383975982666,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,1,3,0.1095,0.6354860067367554,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,2,4,0.12,1.0182825326919556,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,2,5,0.1166,0.3939361572265625,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,2,6,0.1223,0.40417975187301636,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,3,7,0.1188,0.6981398463249207,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,3,8,0.1285,0.2509831190109253,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,3,9,0.121,0.623712420463562,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,4,10,0.126,0.5604674220085144,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,4,11,0.1289,0.17119939625263214,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,4,12,0.1255,0.7226132750511169,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,5,13,0.1345,0.2580088973045349,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,5,14,0.1211,0.22568698227405548,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,5,15,0.1245,0.8938629627227783,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,6,16,0.1425,1.3053257465362549,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,6,17,0.1357,0.7304259538650513,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,6,18,0.1278,0.9806318283081055,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,7,19,0.1435,0.7543851137161255,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,7,20,0.1418,1.325201153755188,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,7,21,0.1361,0.37773406505584717,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,8,22,0.1503,0.5716025233268738,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,8,23,0.1519,0.6488866209983826,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,8,24,0.132,0.47859904170036316,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,9,25,0.15,0.6670841574668884,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,9,26,0.13,0.3106660544872284,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,9,27,0.1279,0.42801716923713684,3.333333333333334e-08,1.0
v2,G2_C2.3__50hertz,10,28,0.1571,1.5599753856658936,6.700000000000001e-06,0.33
v2,G2_C2.3__50hertz,10,29,0.149,0.5992504358291626,3.366666666666667e-06,0.67
v2,G2_C2.3__50hertz,10,30,0.1312,0.4369830787181854,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,1,1,0.0785,0.4757404327392578,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,1,2,0.069,0.36671653389930725,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,1,3,0.0772,0.3579654395580292,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,2,4,0.0816,0.23617136478424072,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,2,5,0.0862,0.16419509053230286,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,2,6,0.0819,0.10100540518760681,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,3,7,0.0831,0.15370267629623413,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,3,8,0.0814,0.40011364221572876,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,3,9,0.0849,0.632416844367981,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,4,10,0.0958,0.5228661894798279,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,4,11,0.093,0.16072796285152435,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,4,12,0.0872,0.5496653914451599,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,5,13,0.1032,0.22533057630062103,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,5,14,0.0908,0.34648990631103516,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,5,15,0.0846,0.4627961814403534,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,6,16,0.1014,0.7544443607330322,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,6,17,0.0937,0.2784736454486847,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,6,18,0.0984,0.4540131986141205,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,7,19,0.0979,0.13207969069480896,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,7,20,0.0938,0.6887514591217041,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,7,21,0.0978,0.15341128408908844,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,8,22,0.1012,0.33331498503685,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,8,23,0.0846,0.46135255694389343,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,8,24,0.0804,0.21152426302433014,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,9,25,0.0972,0.22492842376232147,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,9,26,0.0811,0.31777116656303406,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,9,27,0.0837,0.3009606599807739,3.333333333333334e-08,1.0
v2,G2_C2.3__amprion,10,28,0.1065,0.7413628101348877,6.700000000000001e-06,0.33
v2,G2_C2.3__amprion,10,29,0.1126,0.129179447889328,3.366666666666667e-06,0.67
v2,G2_C2.3__amprion,10,30,0.087,0.2712538242340088,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,1,1,0.2125,0.4554040729999542,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,1,2,0.1927,0.5586215853691101,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,1,3,0.202,0.35218021273612976,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,2,4,0.1986,1.5159051418304443,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,2,5,0.2038,1.3944915533065796,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,2,6,0.2388,0.24632714688777924,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,3,7,0.2255,0.8061648607254028,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,3,8,0.1952,2.880014419555664,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,3,9,0.2154,0.9853035807609558,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,4,10,0.2226,0.5650845766067505,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,4,11,0.2418,1.0021693706512451,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,4,12,0.2286,1.4338493347167969,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,5,13,0.2573,1.0027211904525757,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,5,14,0.2233,0.7754673957824707,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,5,15,0.2214,2.5182383060455322,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,6,16,0.2205,2.746212959289551,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,6,17,0.2333,0.5161287784576416,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,6,18,0.2749,3.9388649463653564,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,7,19,0.2569,0.45328742265701294,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,7,20,0.2553,0.9201394319534302,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,7,21,0.2647,0.48965343832969666,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,8,22,0.3019,2.160099983215332,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,8,23,0.3446,0.5246384739875793,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,8,24,0.2711,0.9093235731124878,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,9,25,0.2932,0.6740144491195679,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,9,26,0.2752,1.0427206754684448,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,9,27,0.2591,0.495132714509964,3.333333333333334e-08,1.0
v2,G2_C2.3__lu,10,28,0.3298,2.94916033744812,6.700000000000001e-06,0.33
v2,G2_C2.3__lu,10,29,0.3747,0.6104622483253479,3.366666666666667e-06,0.67
v2,G2_C2.3__lu,10,30,0.2794,1.1394420862197876,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,1,1,0.0691,0.11514946818351746,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,1,2,0.0606,0.21531611680984497,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,1,3,0.0676,0.40875697135925293,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,2,4,0.0755,0.35554224252700806,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,2,5,0.0804,0.33434736728668213,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,2,6,0.0756,0.15892358124256134,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,3,7,0.0704,0.11445868760347366,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,3,8,0.0651,0.9304792284965515,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,3,9,0.0722,0.2609407305717468,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,4,10,0.0712,0.23260946571826935,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,4,11,0.0761,0.1309698522090912,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,4,12,0.072,0.3718228042125702,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,5,13,0.0705,0.08528081327676773,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,5,14,0.0701,0.08657355606555939,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,5,15,0.0646,0.28036901354789734,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,6,16,0.0719,1.008564829826355,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,6,17,0.0684,0.24621760845184326,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,6,18,0.0707,0.4427773654460907,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,7,19,0.068,0.25131678581237793,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,7,20,0.0747,0.7781191468238831,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,7,21,0.0783,0.245334655046463,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,8,22,0.0795,0.1500607430934906,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,8,23,0.0715,0.17232689261436462,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,8,24,0.061,0.15823717415332794,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,9,25,0.0789,0.17859868705272675,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,9,26,0.0612,0.22567889094352722,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,9,27,0.0675,0.5322051048278809,3.333333333333334e-08,1.0
v2,G2_C2.3__tennet,10,28,0.0933,0.8825064897537231,6.700000000000001e-06,0.33
v2,G2_C2.3__tennet,10,29,0.0914,0.30591151118278503,3.366666666666667e-06,0.67
v2,G2_C2.3__tennet,10,30,0.0689,0.23371979594230652,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,1,1,0.0665,0.10617691278457642,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,1,2,0.0567,0.2611510753631592,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,1,3,0.0668,0.1312398612499237,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,2,4,0.0801,0.49712449312210083,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,2,5,0.0828,0.2867960035800934,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,2,6,0.078,0.18101251125335693,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,3,7,0.0753,0.37888285517692566,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,3,8,0.0657,0.3229082226753235,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,3,9,0.0723,0.18357762694358826,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,4,10,0.074,0.14591926336288452,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,4,11,0.0742,0.15793150663375854,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,4,12,0.0696,0.38720348477363586,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,5,13,0.0773,0.11048288643360138,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,5,14,0.0661,0.10656433552503586,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,5,15,0.0694,0.35832640528678894,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,6,16,0.0694,1.0106656551361084,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,6,17,0.0687,0.12506486475467682,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,6,18,0.074,0.3771969974040985,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,7,19,0.0703,0.3756049573421478,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,7,20,0.0786,0.768403947353363,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,7,21,0.0862,0.39024990797042847,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,8,22,0.0805,0.45728716254234314,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,8,23,0.0687,0.30539777874946594,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,8,24,0.0612,0.22736044228076935,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,9,25,0.0813,0.1773044466972351,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,9,26,0.0598,0.17348404228687286,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,9,27,0.0674,0.30349257588386536,3.333333333333334e-08,1.0
v2,G2_C2.3__transnetbw,10,28,0.0907,0.9589829444885254,6.700000000000001e-06,0.33
v2,G2_C2.3__transnetbw,10,29,0.0995,0.1577100306749344,3.366666666666667e-06,0.67
v2,G2_C2.3__transnetbw,10,30,0.07,0.316604882478714,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,1,1,4.306,6.942824840545654,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,1,2,4.2086,9.737403869628906,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,1,3,4.0876,9.07525634765625,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,2,4,4.2506,6.76089334487915,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,2,5,4.157,9.983787536621094,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,2,6,4.244,5.842393398284912,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,3,7,4.5642,19.12815284729004,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,3,8,4.1347,7.135776996612549,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,3,9,4.178,3.4680488109588623,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,4,10,4.427,6.64241886138916,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,4,11,4.5091,8.232674598693848,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,4,12,4.2265,11.506769180297852,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,5,13,4.4881,7.784049034118652,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,5,14,4.372,5.100917816162109,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,5,15,4.4725,4.684943675994873,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,6,16,4.4178,6.806796550750732,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,6,17,4.4084,15.469998359680176,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,6,18,4.3137,7.421376705169678,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,7,19,4.217,5.840611934661865,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,7,20,4.3898,15.195043563842773,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,7,21,4.2564,13.954131126403809,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,8,22,4.4346,4.999660968780518,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,8,23,4.4142,5.571199417114258,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,8,24,4.2092,9.31050968170166,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,9,25,4.4698,5.796667575836182,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,9,26,4.5085,8.99817943572998,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,9,27,4.2363,5.596855640411377,3.333333333333334e-08,1.0
v2,G2_C3.1__50hertz,10,28,4.5389,5.132561206817627,6.700000000000001e-06,0.33
v2,G2_C3.1__50hertz,10,29,4.3149,8.116073608398438,3.366666666666667e-06,0.67
v2,G2_C3.1__50hertz,10,30,4.3511,6.273030757904053,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,1,1,3.6276,4.7630510330200195,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,1,2,3.5452,9.92894458770752,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,1,3,3.4761,5.755631923675537,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,2,4,3.5964,7.170263767242432,6.700000000000001e-06,0.33
