config,area,period,output,metric,value
G1_C3.2,de_lu,2026H1,ensemble,cov50,48.44435307017544
G1_C3.2,de_lu,2026H1,ensemble,cov95,94.67516447368422
G1_C3.2,de_lu,2026H1,ensemble,crps,1688.9562194287296
G1_C3.2,de_lu,2026H1,ensemble,energy_score,19138.047915079234
G1_C3.2,de_lu,overall,point,rmse,2952.276610818357
G1_C3.2,de_lu,overall,point,r2,0.9008975618769091
G1_C3.2,de_lu,overall,point,mae,1973.7087363568512
G1_C3.2,de_lu,overall,point,smape,3.7111903437247693
G1_C3.2,de_lu,overall,quantile,wis,1182.5158797036404
G1_C3.2,de_lu,overall,quantile,lqs,591.2579398518203
G1_C3.2,de_lu,overall,quantile,mae_median,1938.1420098480914
G1_C3.2,de_lu,overall,quantile,cov50,50.70309550773877
G1_C3.2,de_lu,overall,quantile,cov95,96.08578708946773
G1_C3.2,de_lu,overall,ensemble,wis,1182.5158797036404
G1_C3.2,de_lu,overall,ensemble,lqs,591.2579398518203
G1_C3.2,de_lu,overall,ensemble,mae_median,1938.1420098480914
G1_C3.2,de_lu,overall,ensemble,cov50,50.70309550773877
G1_C3.2,de_lu,overall,ensemble,cov95,96.08578708946773
G1_C3.2,de_lu,overall,ensemble,crps,1432.714535382696
G1_C3.2,de_lu,overall,ensemble,energy_score,16305.106595676449
G1_C3.3,de_lu,2024,point,rmse,2959.017497258399
G1_C3.3,de_lu,2024,point,r2,0.8972487253881796
G1_C3.3,de_lu,2024,point,mae,1941.201436666087
G1_C3.3,de_lu,2024,point,smape,3.6867982813774165
G1_C3.3,de_lu,2024,quantile,wis,1176.4285912972452
G1_C3.3,de_lu,2024,quantile,lqs,588.2142956486225
G1_C3.3,de_lu,2024,quantile,mae_median,1895.1321201016622
G1_C3.3,de_lu,2024,quantile,cov50,58.2308743169399
G1_C3.3,de_lu,2024,quantile,cov95,97.46983151183971
G1_C3.3,de_lu,2024,ensemble,wis,1176.4285912972452
G1_C3.3,de_lu,2024,ensemble,lqs,588.2142956486225
G1_C3.3,de_lu,2024,ensemble,mae_median,1895.1321201016622
G1_C3.3,de_lu,2024,ensemble,cov50,58.2308743169399
G1_C3.3,de_lu,2024,ensemble,cov95,97.46983151183971
G1_C3.3,de_lu,2024,ensemble,crps,1432.1722862032395
G1_C3.3,de_lu,2024,ensemble,energy_score,16180.394342817519
G1_C3.3,de_lu,2025,point,rmse,2829.060182720232
G1_C3.3,de_lu,2025,point,r2,0.9065494669867548
G1_C3.3,de_lu,2025,point,mae,1970.3674113549139
G1_C3.3,de_lu,2025,point,smape,3.6991492738218104
G1_C3.3,de_lu,2025,quantile,wis,1165.842662411872
G1_C3.3,de_lu,2025,quantile,lqs,582.9213312059362
G1_C3.3,de_lu,2025,quantile,mae_median,1919.1368686472606
G1_C3.3,de_lu,2025,quantile,cov50,57.27454337899543
G1_C3.3,de_lu,2025,quantile,cov95,97.93664383561645
G1_C3.3,de_lu,2025,ensemble,wis,1165.842662411872
G1_C3.3,de_lu,2025,ensemble,lqs,582.9213312059362
G1_C3.3,de_lu,2025,ensemble,mae_median,1919.1368686472606
G1_C3.3,de_lu,2025,ensemble,cov50,57.27454337899543
G1_C3.3,de_lu,2025,ensemble,cov95,97.93664383561645
G1_C3.3,de_lu,2025,ensemble,crps,1425.6320542800402
G1_C3.3,de_lu,2025,ensemble,energy_score,16261.793462385227
G1_C3.3,de_lu,2026H1,point,rmse,3431.7221864055914
G1_C3.3,de_lu,2026H1,point,r2,0.8767777478849602
G1_C3.3,de_lu,2026H1,point,mae,2342.7939628153035
G1_C3.3,de_lu,2026H1,point,smape,4.309469261960026
G1_C3.3,de_lu,2026H1,quantile,wis,1415.337778914981
G1_C3.3,de_lu,2026H1,quantile,lqs,707.6688894574903
G1_C3.3,de_lu,2026H1,quantile,mae_median,2310.158505622327
G1_C3.3,de_lu,2026H1,quantile,cov50,56.640625
G1_C3.3,de_lu,2026H1,quantile,cov95,95.62774122807018
G1_C3.3,de_lu,2026H1,ensemble,wis,1415.337778914981
G1_C3.3,de_lu,2026H1,ensemble,lqs,707.6688894574903
G1_C3.3,de_lu,2026H1,ensemble,mae_median,2310.158505622327
G1_C3.3,de_lu,2026H1,ensemble,cov50,56.640625
G1_C3.3,de_lu,2026H1,ensemble,cov95,95.62774122807018
G1_C3.3,de_lu,2026H1,ensemble,crps,1720.5601692575976
G1_C3.3,de_lu,2026H1,ensemble,energy_score,19461.16516749986
G1_C3.3,de_lu,overall,point,rmse,2994.1402583371723
G1_C3.3,de_lu,overall,point,r2,0.8980670651023576
G1_C3.3,de_lu,overall,point,mae,2022.3878972958748
G1_C3.3,de_lu,overall,point,smape,3.7990905818199536
G1_C3.3,de_lu,overall,quantile,wis,1213.1786847001156
G1_C3.3,de_lu,overall,quantile,lqs,606.5893423500579
G1_C3.3,de_lu,overall,quantile,mae_median,1976.49762838964
G1_C3.3,de_lu,overall,quantile,cov50,57.56181577953945
G1_C3.3,de_lu,overall,quantile,cov95,97.34569648924122
G1_C3.3,de_lu,overall,ensemble,wis,1213.1786847001156
G1_C3.3,de_lu,overall,ensemble,lqs,606.5893423500579
G1_C3.3,de_lu,overall,ensemble,mae_median,1976.49762838964
G1_C3.3,de_lu,overall,ensemble,cov50,57.56181577953945
G1_C3.3,de_lu,overall,ensemble,cov95,97.34569648924122
G1_C3.3,de_lu,overall,ensemble,crps,1479.1120071231658
G1_C3.3,de_lu,overall,ensemble,energy_score,16778.795072142468
G1_C3.4,de_lu,2024,point,rmse,3003.5581555040562
G1_C3.4,de_lu,2024,point,r2,0.8941321137735188
G1_C3.4,de_lu,2024,point,mae,1978.4020130539238
G1_C3.4,de_lu,2024,point,smape,3.7599872638240135
G1_C3.4,de_lu,2024,quantile,wis,1198.304274149203
G1_C3.4,de_lu,2024,quantile,lqs,599.1521370746016
G1_C3.4,de_lu,2024,quantile,mae_median,1945.9232309163253
G1_C3.4,de_lu,2024,quantile,cov50,55.185564663023676
G1_C3.4,de_lu,2024,quantile,cov95,97.25922131147541
G1_C3.4,de_lu,2024,ensemble,wis,1198.304274149203
